Timestamp,UserID,SubID,Version,CrashCause,ErrorMessage,ErrorInfo,Recordings,Sequence
11:01:49,ivde-u6n3-cs2i,3037949932,707.3,-,Unknown,Unknown,-,-
11:01:50,plzg-927m-nh7q,1237854839,406.4,-,-,-,"5,6,2,7",1
11:01:52,dk1q-otld-p1d4,7403716541,314.8,-,App 1 Error,App,-,-
11:01:53,44cx-7in6-4qx2,4166429414,313.4,-,App 2 Error,Client,-,-
11:01:55,rych-z7mh-f3p5,8406177177,300.3,-,-,-,"9,4,6,3",1
11:01:56,fuv6-ajyl-lqpp,8651030953,356.0,-,-,-,"7,8,6,8",1
11:01:58,dk1q-otld-p1d4,7403716541,418.0,-,-,-,"4,5,7,7",1
11:01:59,5o25-dyva-vbqf,7976785438,281.1,UI,-,-,-,-
11:02:00,tk1j-if2a-b294,6208675443,814.8,-,UI update,TMW,-,-
11:02:02,2bbm-7hnq-nz73,6432074712,815.7,-,-,-,"4,7,3,6",1
11:02:03,2l6y-te06-n0pb,7561766230,306.4,-,-,-,"5,9,5,9",1
11:02:05,kjtp-y1ap-0m2l,3925241153,678.9,Browser,-,-,-,-
11:02:06,kjms-pn4x-ivfy,9644774076,687.4,-,-,-,"4,4,0,1",1
11:02:08,fuv6-ajyl-lqpp,8651030953,413.6,Watchdog,-,-,-,-
11:02:09,ch7q-9h4j-9714,2769520847,285.2,Browser,-,-,-,-
11:02:11,bjen-byfy-l6ew,3522953230,179.5,-,-,-,"5,7,7,2",1
11:02:12,2l6y-te06-n0pb,7561766230,424.2,App 1,-,-,-,-
11:02:13,a5g0-wiah-8mkq,8492659333,174.6,-,-,-,"3,4,9,0",2
11:02:15,n9mi-ekgq-4eh3,4940787527,103.0,-,-,-,"9,2,5,0",1
11:02:16,qvg3-zd7l-vzcp,8337548802,207.7,-,App 1 Error,Client,-,-
11:02:18,367g-bjlm-8clc,5631010189,194.4,-,-,-,"9,4,8,1",2
11:02:19,o2e1-lzz2-vz4r,5875066154,995.2,-,Authentication Error,TMW,-,-
11:02:21,rych-z7mh-f3p5,8406177177,683.4,-,-,-,"1,1,6,0",2
11:02:22,hgdz-toqh-yetq,5235498762,244.2,UI,-,-,-,-
11:02:24,2qud-cxfj-ive1,3226174744,979.2,-,App 2 Error,TMW,-,-
11:02:25,dy72-anyd-qwz2,3062573710,915.6,-,-,-,"4,9,5,2",2
11:02:26,ivy6-wwoe-7doc,9214440937,480.9,-,-,-,"6,4,3,1",1
11:02:28,n9mi-ekgq-4eh3,4940787527,283.1,-,Unknown,TMW,-,-
11:02:29,a166-apdr-katz,6869573559,331.3,UI,-,-,-,-
11:02:31,44cx-7in6-4qx2,4166429414,277.6,-,UI update,Client,-,-
11:02:32,s09y-2739-aczx,8341865170,820.4,-,App 2 Error,Client,-,-
11:02:34,2yis-0y3h-vma2,9480881423,898.0,-,-,-,"4,9,8,8",2
11:02:35,zh2w-vfg1-zily,7493383056,334.8,-,Unknown,Unknown,-,-
11:02:36,0li0-h9cv-13w4,3705515935,253.3,-,-,-,"0,3,4,2",1
11:02:38,7r5a-u0s5-bdca,3355485879,688.0,UI,-,-,-,-
11:02:39,2qud-cxfj-ive1,3226174744,361.5,App 2,-,-,-,-
11:02:41,a5g0-wiah-8mkq,8492659333,526.3,-,-,-,"2,0,9,4",3
11:02:42,2bbm-7hnq-nz73,6432074712,977.5,-,Connection Error,Live,-,-
11:02:44,r1np-whrb-5ffy,3181611384,371.3,UI,-,-,-,-
11:02:45,oj2g-r023-d076,5001643256,661.4,-,-,-,"9,1,8,0",1
11:02:47,qdsx-kq20-56q5,5422153871,270.8,App 1,-,-,-,-
11:02:48,7jjm-w966-u2o9,3084190165,236.2,-,-,-,"0,4,1,3",1
11:02:49,zirk-iq6l-cwah,8950098770,846.5,-,-,-,"9,3,0,5",1
11:02:51,kjtp-y1ap-0m2l,3925241153,816.6,-,-,-,"1,9,8,6",1
11:02:52,spe2-qgp2-8uk6,5753800669,657.4,-,-,-,"9,1,0,8",1
11:02:54,y0zd-obo8-hi4d,8460240232,444.0,-,Authentication Error,App,-,-
11:02:55,pjfz-0myv-8wo7,3200783047,770.3,-,App 1 Error,Live,-,-
11:02:57,z8fc-1tpq-74wg,6382579891,906.6,-,-,-,"2,5,1,4",1
11:02:58,ukj3-1ry1-pz25,9851861629,273.5,-,Connection Error,Unknown,-,-
11:03:00,pbht-4q5g-zubm,5875403306,630.8,-,-,-,"7,4,2,6",1
11:03:01,s09y-2739-aczx,8341865170,823.1,Watchdog,-,-,-,-
11:03:02,5o4m-x32r-hokd,4229733403,673.3,-,-,-,"5,5,0,5",2
11:03:04,2i8b-ownr-o179,2252572111,838.4,-,-,-,"9,2,5,3",2
11:03:05,ivy6-wwoe-7doc,9214440937,770.8,-,-,-,"9,3,7,6",2
11:03:07,ukj3-1ry1-pz25,9851861629,668.1,-,Connection Error,Client,-,-
11:03:08,2i8b-ownr-o179,2252572111,633.5,-,-,-,"9,7,0,9",3
11:03:10,7r5a-u0s5-bdca,3355485879,920.6,-,-,-,"4,0,9,4",2
11:03:11,ysnl-oh91-t29u,4311248074,753.7,Watchdog,-,-,-,-
11:03:12,r1np-whrb-5ffy,3181611384,188.0,-,UI update,Live,-,-
11:03:14,fsih-tiee-yoxh,5315197281,504.3,UI,-,-,-,-
11:03:15,6rnm-kppi-u7bu,6885427052,151.4,-,Authentication Error,App,-,-
11:03:17,7r5a-u0s5-bdca,3355485879,413.0,-,Unknown,Live,-,-
11:03:18,2bbm-7hnq-nz73,6432074712,899.4,-,App 1 Error,App,-,-
11:03:20,s09y-2739-aczx,8341865170,171.7,-,App 2 Error,TMW,-,-
11:03:21,vxgx-npmp-o643,7276426083,315.3,App 2,-,-,-,-
11:03:23,bcg6-cugo-ens6,4552944227,811.3,UI,-,-,-,-
11:03:24,3yvm-xmrj-tv31,7880794750,152.7,-,TMW update,App,-,-
11:03:25,y8wf-u7kc-d3yt,2399567698,309.6,-,-,-,"0,7,3,6",1
11:03:27,b1iy-9bf4-ga7f,5381033472,411.5,-,-,-,"6,9,6,2",1
11:03:28,7j5t-mgp3-0jwg,9740937875,760.6,Connection Timeout,-,-,-,-
11:03:30,plzg-927m-nh7q,1237854839,352.9,-,UI update,Client,-,-
11:03:31,r1np-whrb-5ffy,3181611384,319.0,-,App 1 Error,TMW,-,-
11:03:33,b1iy-9bf4-ga7f,5381033472,100.9,-,Authentication Error,Live,-,-
11:03:34,pbht-4q5g-zubm,5875403306,924.8,UI,-,-,-,-
11:03:36,7r5a-u0s5-bdca,3355485879,245.1,-,-,-,"5,2,6,3",3
11:03:37,qrfv-yadi-jhkd,4240503537,227.9,App 1,-,-,-,-
11:03:38,y0zd-obo8-hi4d,8460240232,949.4,-,App 2 Error,App,-,-
11:03:40,rych-z7mh-f3p5,8406177177,527.6,Watchdog,-,-,-,-
11:03:41,vxgx-npmp-o643,7276426083,192.0,App 2,-,-,-,-
11:03:43,367g-bjlm-8clc,5631010189,169.7,App 2,-,-,-,-
11:03:44,n9mi-ekgq-4eh3,4940787527,921.4,-,Authentication Error,Unknown,-,-
11:03:46,8ajb-7liu-tsp3,8838968872,935.1,-,-,-,"4,5,5,4",1
11:03:47,2th0-jaxh-9qnf,4841135938,998.7,App 2,-,-,-,-
11:03:48,gat4-elc2-t11y,6146953131,658.1,-,-,-,"7,1,7,8",1
11:03:50,b0kc-sqsc-c3hc,3733862617,175.0,-,Connection Error,App,-,-
11:03:51,e9y5-q3k0-59oe,2450237597,442.9,Connection Timeout,-,-,-,-
11:03:53,szbh-3uwp-2pux,5137799502,464.8,-,-,-,"1,1,4,3",1
11:03:54,2l6y-te06-n0pb,7561766230,837.2,-,-,-,"2,9,1,2",2
11:03:56,6r3u-vm5z-9i7x,9494822158,871.7,-,-,-,"1,8,9,7",1
11:03:57,22pi-hnlu-trva,4595581956,645.8,-,UI update,App,-,-
11:03:59,ppu9-bz0r-u05x,1136251177,999.3,-,Authentication Error,App,-,-
11:04:00,z8fc-1tpq-74wg,6382579891,827.2,-,UI update,TMW,-,-
11:04:01,0r80-sb78-yy7r,7332435934,310.2,-,-,-,"6,4,1,4",1
11:04:03,fsih-tiee-yoxh,5315197281,595.7,UI,-,-,-,-
11:04:04,a166-apdr-katz,6869573559,238.5,-,-,-,"1,5,7,2",1
11:04:06,26lz-954o-7l5h,5766904230,484.5,App 2,-,-,-,-
11:04:07,6rnm-kppi-u7bu,6885427052,361.1,UI,-,-,-,-
11:04:09,8axf-4jdd-arkp,5732933447,333.4,Browser,-,-,-,-
11:04:10,845g-zr6x-0mht,3824456661,870.8,-,-,-,"2,2,9,0",1
11:04:12,b1iy-9bf4-ga7f,5381033472,692.2,-,-,-,"1,4,4,9",2
11:04:13,wl70-4ul0-uj8e,6285181893,735.4,Watchdog,-,-,-,-
11:04:14,dk1q-otld-p1d4,7403716541,938.7,App 1,-,-,-,-
11:04:16,2l6y-te06-n0pb,7561766230,517.3,-,-,-,"2,4,0,4",3
11:04:17,n9mi-ekgq-4eh3,4940787527,258.6,-,App 1 Error,App,-,-
11:04:19,pjfz-0myv-8wo7,3200783047,352.3,-,TMW update,App,-,-
11:04:20,ivy6-wwoe-7doc,9214440937,478.1,-,Authentication Error,Live,-,-
11:04:22,ivy6-wwoe-7doc,9214440937,525.2,-,Connection Error,Live,-,-
11:04:23,zf7y-9qsi-n3l2,7709662552,417.7,-,App 2 Error,Client,-,-
11:04:24,2l6y-te06-n0pb,7561766230,615.2,Connection Timeout,-,-,-,-
11:04:26,rych-z7mh-f3p5,8406177177,619.2,-,TMW update,Client,-,-
11:04:27,b0kc-sqsc-c3hc,3733862617,610.2,-,App 1 Error,Live,-,-
11:04:29,leom-dsji-22yz,7762182430,964.5,-,-,-,"2,8,7,8",1
11:04:30,234d-wv67-akxs,1106617365,702.2,-,-,-,"4,5,4,3",1
11:04:32,8nbh-bzyh-qozu,4130732534,124.7,-,Authentication Error,App,-,-
11:04:33,2i8b-ownr-o179,2252572111,109.5,-,Unknown,Live,-,-
11:04:35,ukj3-1ry1-pz25,9851861629,560.5,-,App 1 Error,Client,-,-
11:04:36,leom-dsji-22yz,7762182430,159.6,-,-,-,"6,9,9,3",2
11:04:37,pjfz-0myv-8wo7,3200783047,890.0,-,App 2 Error,Client,-,-
11:04:39,2bbm-7hnq-nz73,6432074712,599.6,-,-,-,"7,1,6,6",2
11:04:40,2bbm-7hnq-nz73,6432074712,437.7,-,UI update,App,-,-
11:04:42,8axf-4jdd-arkp,5732933447,865.3,-,Authentication Error,Live,-,-
11:04:43,glvx-kj69-ujwo,2172859751,881.3,-,Connection Error,Live,-,-
11:04:45,7jjm-w966-u2o9,3084190165,305.9,-,TMW update,App,-,-
11:04:46,8nbh-bzyh-qozu,4130732534,114.1,-,-,-,"5,9,6,1",2
11:04:48,ysn9-j21c-xhpn,8207197536,249.6,-,-,-,"7,7,8,8",1
11:04:49,rych-z7mh-f3p5,8406177177,977.1,-,TMW update,Unknown,-,-
11:04:50,3yvm-xmrj-tv31,7880794750,955.1,-,TMW update,Unknown,-,-
11:04:52,qvg3-zd7l-vzcp,8337548802,609.9,-,-,-,"0,7,6,3",1
11:04:53,2th0-jaxh-9qnf,4841135938,301.0,UI,-,-,-,-
11:04:55,2yis-0y3h-vma2,9480881423,295.5,-,Connection Error,Client,-,-
11:04:56,szbh-3uwp-2pux,5137799502,484.3,-,-,-,"6,7,0,5",2
11:04:58,2i8b-ownr-o179,2252572111,426.5,UI,-,-,-,-
11:04:59,npr3-5390-3k7m,8739683192,911.5,-,App 1 Error,App,-,-
11:05:00,5o25-dyva-vbqf,7976785438,611.3,-,Unknown,TMW,-,-
11:05:02,zf7y-9qsi-n3l2,7709662552,730.0,-,App 2 Error,Live,-,-
11:05:03,yq1q-drxl-0v7w,6613028782,571.0,App 2,-,-,-,-
11:05:05,ysn9-j21c-xhpn,8207197536,808.2,-,-,-,"8,0,2,1",2
11:05:06,6rnm-kppi-u7bu,6885427052,623.9,-,Connection Error,TMW,-,-
11:05:08,2l6y-te06-n0pb,7561766230,262.3,-,App 1 Error,TMW,-,-
11:05:09,z8fc-1tpq-74wg,6382579891,448.0,-,-,-,"3,2,2,3",2
11:05:11,88ce-n88x-77bj,2887452007,591.1,-,Unknown,Client,-,-
11:05:12,44cx-7in6-4qx2,4166429414,454.0,-,App 2 Error,Live,-,-
11:05:13,dk1q-otld-p1d4,7403716541,661.4,-,TMW update,TMW,-,-
11:05:15,rych-z7mh-f3p5,8406177177,542.1,App 1,-,-,-,-
11:05:16,bcg6-cugo-ens6,4552944227,773.4,UI,-,-,-,-
11:05:18,7b20-cn4j-9dyp,2904895802,596.5,-,-,-,"3,3,0,8",2
11:05:19,oj2g-r023-d076,5001643256,406.9,-,TMW update,Client,-,-
11:05:21,2th0-jaxh-9qnf,4841135938,849.4,-,-,-,"6,1,0,9",1
11:05:22,bjen-byfy-l6ew,3522953230,632.9,Connection Timeout,-,-,-,-
11:05:24,hgdz-toqh-yetq,5235498762,486.4,-,-,-,"7,6,1,8",2
11:05:25,hgdz-toqh-yetq,5235498762,625.4,-,-,-,"0,5,2,6",3
11:05:26,e9y5-q3k0-59oe,2450237597,682.4,-,Connection Error,TMW,-,-
11:05:28,lctd-n7nu-m4q0,3191306654,555.2,Browser,-,-,-,-
11:05:29,luuo-o2xc-zv7e,7146662080,476.1,Watchdog,-,-,-,-
11:05:31,hgdz-toqh-yetq,5235498762,476.0,Connection Timeout,-,-,-,-
11:05:32,7b20-cn4j-9dyp,2904895802,974.2,Browser,-,-,-,-
11:05:34,bcg6-cugo-ens6,4552944227,339.1,-,TMW update,App,-,-
11:05:35,2yis-0y3h-vma2,9480881423,845.6,-,UI update,App,-,-
11:05:36,ivde-u6n3-cs2i,3037949932,104.7,Connection Timeout,-,-,-,-
11:05:38,2yis-0y3h-vma2,9480881423,882.8,-,TMW update,Client,-,-
11:05:39,301i-usbk-ebej,9438475589,603.9,-,App 1 Error,Client,-,-
11:05:41,bjen-byfy-l6ew,3522953230,696.2,-,App 1 Error,App,-,-
11:05:42,rych-z7mh-f3p5,8406177177,340.8,-,Connection Error,Client,-,-
11:05:44,dy72-anyd-qwz2,3062573710,667.0,-,UI update,App,-,-
11:05:45,g57q-mq7a-3237,3782337507,634.5,-,Authentication Error,Live,-,-
11:05:47,z8fc-1tpq-74wg,6382579891,338.0,Browser,-,-,-,-
11:05:48,ukj3-1ry1-pz25,9851861629,857.6,UI,-,-,-,-
11:05:49,0r80-sb78-yy7r,7332435934,655.6,-,Unknown,App,-,-
11:05:51,dk1q-otld-p1d4,7403716541,710.5,-,Unknown,Client,-,-
11:05:52,npr3-5390-3k7m,8739683192,668.6,-,Authentication Error,App,-,-
11:05:54,oj2g-r023-d076,5001643256,344.9,-,App 2 Error,Client,-,-
11:05:55,fuv6-ajyl-lqpp,8651030953,447.6,UI,-,-,-,-
11:05:57,r1np-whrb-5ffy,3181611384,365.4,Watchdog,-,-,-,-
11:05:58,nemi-yip7-d5c3,8196540761,778.9,App 1,-,-,-,-
11:06:00,r1np-whrb-5ffy,3181611384,405.5,-,-,-,"7,4,6,2",1
11:06:01,301i-usbk-ebej,9438475589,633.6,Watchdog,-,-,-,-
11:06:02,y0zd-obo8-hi4d,8460240232,625.7,-,Authentication Error,Unknown,-,-
11:06:04,vxgx-npmp-o643,7276426083,317.5,-,Connection Error,Live,-,-
11:06:05,zh2w-vfg1-zily,7493383056,793.4,-,-,-,"1,6,2,6",1
11:06:07,ph03-ycj4-3nka,5368712395,272.9,-,-,-,"4,9,8,4",3
11:06:08,t2r0-1q49-vc5i,6247352429,726.8,-,-,-,"7,7,7,3",1
11:06:10,plzg-927m-nh7q,1237854839,634.4,Watchdog,-,-,-,-
11:06:11,yq1q-drxl-0v7w,6613028782,169.6,Browser,-,-,-,-
11:06:12,h18p-2o3o-78s4,5786878826,417.1,UI,-,-,-,-
11:06:14,e9y5-q3k0-59oe,2450237597,426.8,App 2,-,-,-,-
11:06:15,hgdz-toqh-yetq,5235498762,978.0,-,Connection Error,Live,-,-
11:06:17,luuo-o2xc-zv7e,7146662080,936.9,-,App 2 Error,TMW,-,-
11:06:18,zk8m-8s55-8lia,9205486548,267.4,-,-,-,"0,4,4,7",2
11:06:20,glvx-kj69-ujwo,2172859751,114.4,Watchdog,-,-,-,-
11:06:21,2i8b-ownr-o179,2252572111,532.7,Connection Timeout,-,-,-,-
11:06:23,t2r0-1q49-vc5i,6247352429,379.0,-,-,-,"6,9,7,9",2
11:06:24,2qud-cxfj-ive1,3226174744,962.4,-,TMW update,Client,-,-
11:06:25,2qud-cxfj-ive1,3226174744,698.5,App 2,-,-,-,-
11:06:27,w4o2-5rlb-xkpa,6887829938,334.0,-,Connection Error,App,-,-
11:06:28,ch7q-9h4j-9714,2769520847,725.9,-,-,-,"1,8,9,0",1
11:06:30,5o25-dyva-vbqf,7976785438,626.3,-,-,-,"0,2,1,3",2
11:06:31,ivy6-wwoe-7doc,9214440937,681.0,-,Authentication Error,Client,-,-
11:06:33,ed39-g3df-oiem,4052172689,893.0,-,-,-,"6,3,6,1",1
11:06:34,xn05-0uk7-sxd3,5068031361,639.8,Browser,-,-,-,-
11:06:36,7b20-cn4j-9dyp,2904895802,703.9,-,UI update,Unknown,-,-
11:06:37,o2e1-lzz2-vz4r,5875066154,955.0,-,-,-,"4,8,5,1",1
11:06:38,ivde-u6n3-cs2i,3037949932,318.7,-,UI update,Client,-,-
11:06:40,5o25-dyva-vbqf,7976785438,102.0,-,-,-,"7,4,4,7",3
11:06:41,26lz-954o-7l5h,5766904230,374.1,-,Authentication Error,App,-,-
11:06:43,zk8m-8s55-8lia,9205486548,148.5,App 2,-,-,-,-
11:06:44,bjen-byfy-l6ew,3522953230,340.8,-,Connection Error,TMW,-,-
11:06:46,44cx-7in6-4qx2,4166429414,384.5,-,Unknown,Unknown,-,-
11:06:47,bcg6-cugo-ens6,4552944227,284.7,-,-,-,"1,9,0,1",1
11:06:48,g57q-mq7a-3237,3782337507,123.3,-,-,-,"9,8,0,7",1
11:06:50,pjfz-0myv-8wo7,3200783047,782.5,-,Authentication Error,Unknown,-,-
11:06:51,zk8m-8s55-8lia,9205486548,503.6,-,Authentication Error,Unknown,-,-
11:06:53,bcg6-cugo-ens6,4552944227,997.6,App 1,-,-,-,-
11:06:54,7b20-cn4j-9dyp,2904895802,583.1,-,UI update,TMW,-,-
11:06:56,6rnm-kppi-u7bu,6885427052,988.7,App 1,-,-,-,-
11:06:57,glvx-kj69-ujwo,2172859751,869.9,-,Connection Error,Client,-,-
11:06:59,h18p-2o3o-78s4,5786878826,356.0,-,App 1 Error,TMW,-,-
11:07:00,h3jf-teec-alcc,1438414299,822.9,-,-,-,"1,3,0,7",1
11:07:01,ice4-hiry-38x9,7363490063,850.6,-,TMW update,App,-,-
11:07:03,a166-apdr-katz,6869573559,556.9,-,TMW update,Unknown,-,-
11:07:04,givt-l52x-uyjd,5885598606,132.9,Browser,-,-,-,-
11:07:06,h18p-2o3o-78s4,5786878826,585.4,App 1,-,-,-,-
11:07:07,ice4-hiry-38x9,7363490063,447.7,-,-,-,"8,8,4,9",1
11:07:09,y0zd-obo8-hi4d,8460240232,567.9,Watchdog,-,-,-,-
11:07:10,hgdz-toqh-yetq,5235498762,986.4,-,Authentication Error,Live,-,-
11:07:12,qrfv-yadi-jhkd,4240503537,592.5,-,Connection Error,App,-,-
11:07:13,g67f-n8xk-9k11,9989742903,668.7,-,App 1 Error,TMW,-,-
11:07:14,oj2g-r023-d076,5001643256,319.5,-,Authentication Error,Client,-,-
11:07:16,qrfv-yadi-jhkd,4240503537,523.8,-,TMW update,TMW,-,-
11:07:17,7b20-cn4j-9dyp,2904895802,991.4,-,-,-,"0,3,1,3",3
11:07:19,fuv6-ajyl-lqpp,8651030953,509.6,App 1,-,-,-,-
11:07:20,szbh-3uwp-2pux,5137799502,724.2,-,Authentication Error,Client,-,-
11:07:22,ch7q-9h4j-9714,2769520847,248.7,-,Authentication Error,Live,-,-
11:07:23,5o25-dyva-vbqf,7976785438,239.6,-,-,-,"8,5,2,3",4
11:07:24,n9mi-ekgq-4eh3,4940787527,431.7,App 1,-,-,-,-
11:07:26,ysnl-oh91-t29u,4311248074,778.6,-,App 2 Error,Client,-,-
11:07:27,dy72-anyd-qwz2,3062573710,377.0,App 2,-,-,-,-
11:07:29,p7dn-hsnt-v9o2,6318440869,534.1,-,-,-,"8,3,7,1",2
11:07:30,dy72-anyd-qwz2,3062573710,942.9,-,-,-,"9,0,4,6",3
11:07:32,h3jf-teec-alcc,1438414299,880.7,-,-,-,"9,6,5,9",2
11:07:33,2bmw-xigz-ma5v,7713409792,313.9,-,-,-,"4,4,1,1",1
11:07:35,zh2w-vfg1-zily,7493383056,321.7,-,UI update,App,-,-
11:07:36,s09y-2739-aczx,8341865170,523.6,-,TMW update,Live,-,-
11:07:37,plzg-927m-nh7q,1237854839,370.9,-,Authentication Error,TMW,-,-
11:07:39,d9e2-wg4a-tqxc,9602348296,843.3,-,Unknown,Client,-,-
